Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Death rate per 100 000 population
AS,Asia,ISR,Israel,2007,Female,Age80_84,[80-84],3,0.07139457,4.45699005
AS,Asia,ISR,Israel,2010,All,Age85_over,[85+],21,0.15765766,20.97839226
AS,Asia,ISR,Israel,2009,Male,Age80_84,[80-84],6,0.19815059,13.83444778
AS,Asia,ISR,Israel,2009,Male,Age85_over,[85+],9,0.17754981,25.09830168
AS,Asia,ISR,Israel,2009,Female,Age70_74,[70-74],3,0.18484288,2.85119608
AS,Asia,ISR,Israel,2009,Female,Age75_79,[75-79],2,0.08067769,2.40786892
AS,Asia,ISR,Israel,2009,Female,Age80_84,[80-84],3,0.08264463,4.45944138
AS,Asia,ISR,Israel,2009,Female,Age85_over,[85+],3,0.03905233,5.16315572
AS,Asia,ISR,Israel,2010,All,Age75_79,[75-79],18,0.36474164,12.24656416
AS,Asia,ISR,Israel,2010,Female,Age85_over,[85+],5,0.0623986,8.02722836
AS,Asia,ISR,Israel,2011,All,Age85_over,[85+],26,0.18060572,24.55818874
AS,Asia,ISR,Israel,2014,Male,Age60_64,[60-64],19,1.25994695,11.02864945
AS,Asia,ISR,Israel,2014,Male,Age65_69,[65-69],10,0.55432373,7.12410537
AS,Asia,ISR,Israel,2014,Male,Age70_74,[70-74],8,0.4217185,9.62613543
AS,Asia,ISR,Israel,2000,Female,Age70_74,[70-74],7,0.33444816,7.40717226
AS,Asia,ISR,Israel,2000,Female,Age60_64,[60-64],8,0.98039216,7.05436268
AS,Asia,ISR,Israel,2000,Female,Age65_69,[65-69],8,0.63341251,8.08113459
AS,Asia,ISR,Israel,2002,All,Age70_74,[70-74],16,0.37166086,9.68188942
AS,Asia,ISR,Israel,2002,All,Age75_79,[75-79],9,0.15075377,6.33278801
AS,Asia,ISR,Israel,2002,All,Age80_84,[80-84],16,0.27271178,19.16672656
AS,Asia,ISR,Israel,2002,All,Age85_over,[85+],17,0.15702937,26.13133301
AS,Asia,ISR,Israel,2014,Female,Age60_64,[60-64],6,0.66371681,3.15418737
AS,Asia,ISR,Israel,2008,Male,Age70_74,[70-74],10,0.4805382,12.31420937
AS,Asia,ISR,Israel,2008,Male,Age75_79,[75-79],16,0.59106021,26.61388247
AS,Asia,ISR,Israel,2008,Male,Age80_84,[80-84],14,0.44757033,32.93575176
AS,Asia,ISR,Israel,2008,All,Age80_84,[80-84],17,0.24062279,15.46354243
AS,Asia,ISR,Israel,2008,Female,Age85_over,[85+],5,0.06681812,9.9009901
AS,Asia,ISR,Israel,2009,All,Age60_64,[60-64],33,1.55660377,10.70583922
AS,Asia,ISR,Israel,2009,All,Age85_over,[85+],12,0.09411027,12.77098432
AS,Asia,ISR,Israel,2009,Male,Age60_64,[60-64],25,1.96695515,17.05227546
AS,Asia,ISR,Israel,2009,Male,Age70_74,[70-74],10,0.48449612,11.70823089
AS,Asia,ISR,Israel,2009,Female,Age65_69,[65-69],3,0.33975085,2.89382554
AS,Asia,ISR,Israel,2010,All,Age65_69,[65-69],21,0.89399745,10.49428062
AS,Asia,ISR,Israel,2004,Female,Age80_84,[80-84],6,0.16764459,10.1624295
AS,Asia,ISR,Israel,2003,Male,Age80_84,[80-84],9,0.29306415,23.56360209
AS,Asia,ISR,Israel,2010,Female,Age60_64,[60-64],4,0.44593088,2.31446657
AS,Asia,ISR,Israel,2010,Female,Age70_74,[70-74],7,0.4358655,6.56475664
AS,Asia,ISR,Israel,2010,Female,Age80_84,[80-84],1,0.02666667,1.48242584
AS,Asia,ISR,Israel,2011,All,Age70_74,[70-74],15,0.41333701,7.73554742
AS,Asia,ISR,Israel,2011,All,Age80_84,[80-84],10,0.14716703,8.76831482
AS,Asia,ISR,Israel,2000,Female,Age85_over,[85+],2,0.03262643,4.9937578
AS,Asia,ISR,Israel,2000,Female,Age75_79,[75-79],10,0.33134526,12.65983036
AS,Asia,ISR,Israel,2010,Male,Age75_79,[75-79],15,0.5787037,23.70904263
AS,Asia,ISR,Israel,2008,Male,Age65_69,[65-69],9,0.65075922,10.13513514
AS,Asia,ISR,Israel,2006,Female,Age75_79,[75-79],6,0.22354694,7.24690195
AS,Asia,ISR,Israel,2006,Female,Age65_69,[65-69],1,0.0913242,0.9000009
AS,Asia,ISR,Israel,2005,Female,Age60_64,[60-64],2,0.29585799,1.86247486
AS,Asia,ISR,Israel,2005,Male,Age75_79,[75-79],11,0.39468963,18.869381
AS,Asia,ISR,Israel,2005,Male,Age65_69,[65-69],6,0.37476577,6.40180958
EU,Europe,IRL,Ireland,2011,All,Age80_84,[80-84],4,0.08691873,5.73419155
EU,Europe,IRL,Ireland,2012,All,Age85_over,[85+],4,0.04203447,6.61244462
EU,Europe,IRL,Ireland,2012,All,Age75_79,[75-79],10,0.26759433,9.65288235
EU,Europe,IRL,Ireland,2012,All,Age80_84,[80-84],2,0.04129672,2.81555312
EU,Europe,IRL,Ireland,2011,Female,Age75_79,[75-79],0,0,0
EU,Europe,IRL,Ireland,2011,Female,Age80_84,[80-84],0,0,0
EU,Europe,IRL,Ireland,2011,Female,Age85_over,[85+],0,0,0
EU,Europe,IRL,Ireland,2010,All,Age60_64,[60-64],27,1.67182663,12.13810466
EU,Europe,IRL,Ireland,2010,All,Age65_69,[65-69],10,0.48355899,6.04236909
EU,Europe,IRL,Ireland,2010,All,Age70_74,[70-74],8,0.30097818,6.24516975
EU,Europe,IRL,Ireland,2010,Male,Age70_74,[70-74],6,0.37735849,9.71235249
EU,Europe,IRL,Ireland,2010,Male,Age75_79,[75-79],7,0.34653465,16.4814466
EU,Europe,IRL,Ireland,2010,Male,Age80_84,[80-84],2,0.08699435,8.22402237
EU,Europe,IRL,Ireland,2010,Male,Age85_over,[85+],0,0,0
EU,Europe,IRL,Ireland,2009,Female,Age60_64,[60-64],7,1.05421687,6.78380028
EU,Europe,IRL,Ireland,2009,Female,Age65_69,[65-69],7,0.93708166,8.92572522
EU,Europe,IRL,Ireland,2009,All,Age60_64,[60-64],35,1.95968645,16.86925843
EU,Europe,IRL,Ireland,2011,Male,Age80_84,[80-84],4,0.17444396,14.15027593
EU,Europe,IRL,Ireland,2011,Male,Age85_over,[85+],1,0.0314169,5.42947117
EU,Europe,IRL,Ireland,2012,Female,Age85_over,[85+],0,0,0
AS,Asia,ISR,Israel,2003,Female,Age60_64,[60-64],5,0.723589,4.68803473
AS,Asia,ISR,Israel,2004,Female,Age65_69,[65-69],4,0.35087719,3.60275971
AS,Asia,ISR,Israel,2004,Female,Age70_74,[70-74],1,0.05678592,1.07422347
AS,Asia,ISR,Israel,2004,Female,Age75_79,[75-79],5,0.17146776,5.94102934
AS,Asia,ISR,Israel,2004,Male,Age80_84,[80-84],17,0.54278416,42.25597176
EU,Europe,IRL,Ireland,2009,Male,Age60_64,[60-64],28,2.49554367,26.84795428
EU,Europe,IRL,Ireland,2009,Male,Age65_69,[65-69],19,1.35617416,24.72252222
AS,Asia,ISR,Israel,2005,Male,Age80_84,[80-84],9,0.2849905,21.79836512
AS,Asia,ISR,Israel,2005,Male,Age85_over,[85+],15,0.33237314,55.89402493
AS,Asia,ISR,Israel,2005,Female,Age70_74,[70-74],6,0.35046729,6.43148857
AS,Asia,ISR,Israel,2005,Female,Age75_79,[75-79],6,0.21208908,7.18197325
AS,Asia,ISR,Israel,2005,Female,Age80_84,[80-84],9,0.23041475,14.28775539
AS,Asia,ISR,Israel,2005,Female,Age85_over,[85+],8,0.11599246,18.85236244
EU,Europe,IRL,Ireland,2009,Male,Age70_74,[70-74],7,0.41031653,11.91874819
AS,Asia,ISR,Israel,2006,Female,Age80_84,[80-84],3,0.07539583,4.55000455
AS,Asia,ISR,Israel,2006,Female,Age85_over,[85+],4,0.05738058,9.01042957
AS,Asia,ISR,Israel,2007,All,Age85_over,[85+],13,0.10569106,16.76186547
AS,Asia,ISR,Israel,2010,Male,Age60_64,[60-64],32,2.31381056,20.47043621
AS,Asia,ISR,Israel,2010,Male,Age65_69,[65-69],14,0.99361249,14.94178042
AS,Asia,ISR,Israel,2011,All,Age60_64,[60-64],37,1.4901329,10.75543876
EU,Europe,IRL,Ireland,2009,Male,Age75_79,[75-79],4,0.18223235,9.33184024
AS,Asia,ISR,Israel,2004,Male,Age85_over,[85+],5,0.1183432,19.82592835
AS,Asia,ISR,Israel,2004,Female,Age60_64,[60-64],6,0.96308186,5.72516353
AS,Asia,ISR,Israel,2011,Female,Age60_64,[60-64],9,0.94736842,4.97460189
AS,Asia,ISR,Israel,2011,Female,Age65_69,[65-69],6,0.62111801,5.17987102
AS,Asia,ISR,Israel,2011,Female,Age70_74,[70-74],2,0.12618297,1.8706974
AS,Asia,ISR,Israel,2012,All,Age60_64,[60-64],37,1.5704584,10.59727366
AS,Asia,ISR,Israel,2012,All,Age65_69,[65-69],19,0.70422535,7.71104937
AS,Asia,ISR,Israel,2012,All,Age70_74,[70-74],22,0.59203445,11.66173304
AS,Asia,ISR,Israel,2003,Female,Age65_69,[65-69],8,0.67681895,7.38746808
AS,Asia,ISR,Israel,2004,Male,Age65_69,[65-69],14,0.84899939,15.1538932
AS,Asia,ISR,Israel,2004,Male,Age70_74,[70-74],11,0.50574713,15.20271438
AS,Asia,ISR,Israel,2004,Male,Age75_79,[75-79],8,0.29239766,13.89431636
AS,Asia,ISR,Israel,2002,Male,Age60_64,[60-64],7,0.63868613,7.25279621
AS,Asia,ISR,Israel,2003,Male,Age60_64,[60-64],17,1.63304515,18.10051107
AS,Asia,ISR,Israel,2003,Male,Age65_69,[65-69],16,0.95408468,17.83137095
AS,Asia,ISR,Israel,2003,Male,Age70_74,[70-74],14,0.62416407,19.42205513
AS,Asia,ISR,Israel,2004,All,Age60_64,[60-64],22,1.34721372,11.09237173
AS,Asia,ISR,Israel,2004,All,Age65_69,[65-69],18,0.64539261,8.84905721
AS,Asia,ISR,Israel,2013,Male,Age85_over,[85+],15,0.25385006,35.83757074
AS,Asia,ISR,Israel,2013,All,Age85_over,[85+],18,0.11971269,16.08915527
AS,Asia,ISR,Israel,2012,Female,Age65_69,[65-69],4,0.36934441,3.06615052
AS,Asia,ISR,Israel,2012,Female,Age70_74,[70-74],7,0.4375,6.74717827
AS,Asia,ISR,Israel,2012,Female,Age75_79,[75-79],4,0.16306563,4.49545922
AS,Asia,ISR,Israel,2012,Female,Age80_84,[80-84],2,0.05289606,2.96141456
AS,Asia,ISR,Israel,2014,Female,Age85_over,[85+],8,0.08414852,11.06027323
AS,Asia,ISR,Israel,2013,All,Age65_69,[65-69],20,0.68236097,7.25641531
AS,Asia,ISR,Israel,2013,All,Age70_74,[70-74],7,0.21021021,3.82793908
AS,Asia,ISR,Israel,2013,All,Age75_79,[75-79],13,0.25560362,7.93224383
AS,Asia,ISR,Israel,2013,All,Age80_84,[80-84],15,0.21907405,13.04312727
AS,Asia,ISR,Israel,2013,Female,Age80_84,[80-84],6,0.1634432,8.82389913
AS,Asia,ISR,Israel,2010,Male,Age85_over,[85+],16,0.3014886,42.31125215
AS,Asia,ISR,Israel,2004,Male,Age60_64,[60-64],16,1.58415842,17.10607907
AS,Asia,ISR,Israel,2014,Male,Age80_84,[80-84],11,0.34045187,23.01994477
AS,Asia,ISR,Israel,2014,Female,Age65_69,[65-69],5,0.41911148,3.14743778
AS,Asia,ISR,Israel,2014,Female,Age75_79,[75-79],2,0.08126778,2.08717031
AS,Asia,ISR,Israel,2002,All,Age65_69,[65-69],14,0.49982149,7.31867333
AS,Asia,ISR,Israel,2012,All,Age85_over,[85+],15,0.09944312,13.83718587
AS,Asia,ISR,Israel,2007,All,Age75_79,[75-79],8,0.14477018,5.62777872
AS,Asia,ISR,Israel,2007,All,Age65_69,[65-69],15,0.57982219,7.52906218
AS,Asia,ISR,Israel,2003,Female,Age85_over,[85+],4,0.06212145,9.99775051
AS,Asia,ISR,Israel,2003,Female,Age75_79,[75-79],4,0.13227513,4.7096778
AS,Asia,ISR,Israel,2011,Female,Age75_79,[75-79],1,0.04161465,1.15675138
AS,Asia,ISR,Israel,2011,Female,Age85_over,[85+],3,0.03439578,4.53933332
AS,Asia,ISR,Israel,2012,All,Age75_79,[75-79],15,0.29036005,9.55448093
AS,Asia,ISR,Israel,2012,Male,Age60_64,[60-64],31,2.18463707,18.69846253
AS,Asia,ISR,Israel,2013,Male,Age65_69,[65-69],15,0.83518931,11.57868549
AS,Asia,ISR,Israel,2013,Male,Age75_79,[75-79],10,0.38080731,14.0423818
AS,Asia,ISR,Israel,2013,Female,Age60_64,[60-64],6,0.61983471,3.22522182
AS,Asia,ISR,Israel,2013,Female,Age70_74,[70-74],3,0.20338983,2.99634068
AS,Asia,ISR,Israel,2014,All,Age60_64,[60-64],25,1.03648425,6.89651565
AS,Asia,ISR,Israel,2014,All,Age70_74,[70-74],13,0.39706781,7.13287298
AS,Asia,ISR,Israel,2004,All,Age85_over,[85+],10,0.09404684,15.16702688
AS,Asia,ISR,Israel,2004,All,Age75_79,[75-79],13,0.23000708,9.17185229
AS,Asia,ISR,Israel,2011,Male,Age80_84,[80-84],7,0.22661055,15.31159087
AS,Asia,ISR,Israel,2008,Male,Age85_over,[85+],13,0.25984409,39.98031738
AS,Asia,ISR,Israel,2007,All,Age60_64,[60-64],15,0.79914758,5.98358105
EU,Europe,ITA,Italy,2003,Male,Age65_69,[65-69],210,0.78055308,14.36267674
EU,Europe,ITA,Italy,2002,Female,Age60_64,[60-64],78,0.80412371,4.33820417
EU,Europe,ITA,Italy,2002,Female,Age65_69,[65-69],85,0.57697529,5.12307433
EU,Europe,ITA,Italy,2003,Male,Age60_64,[60-64],218,1.1695279,13.40157893
EU,Europe,ITA,Italy,2003,Male,Age70_74,[70-74],250,0.63930444,19.99441756
EU,Europe,ITA,Italy,2003,Male,Age75_79,[75-79],262,0.51534225,27.85595283
EU,Europe,ITA,Italy,2004,Male,Age75_79,[75-79],221,0.46666807,23.05563293
EU,Europe,ITA,Italy,2004,Male,Age80_84,[80-84],220,0.44089943,37.32204172
EU,Europe,ITA,Italy,2004,Male,Age85_over,[85+],153,0.26319411,46.76596538
EU,Europe,ITA,Italy,2004,Male,Age70_74,[70-74],272,0.73718731,21.50204428
EU,Europe,ITA,Italy,2003,Female,Age60_64,[60-64],74,0.76320132,4.1706565
EU,Europe,ITA,Italy,2000,Female,Age70_74,[70-74],92,0.35804631,5.97320369
EU,Europe,ITA,Italy,2000,Female,Age75_79,[75-79],112,0.26892048,8.2599586
EU,Europe,ITA,Italy,2003,Female,Age65_69,[65-69],100,0.67046597,5.9507445
EU,Europe,ITA,Italy,2004,All,Age60_64,[60-64],276,1.05577232,8.31148807
EU,Europe,ITA,Italy,2002,All,Age75_79,[75-79],305,0.34272359,13.27562282
EU,Europe,ITA,Italy,2002,All,Age80_84,[80-84],229,0.25909667,16.89866043
EU,Europe,ITA,Italy,2002,All,Age85_over,[85+],208,0.1096289,17.09923765
EU,Europe,ITA,Italy,2004,All,Age65_69,[65-69],288,0.72267389,9.00345226
EU,Europe,ITA,Italy,2004,All,Age70_74,[70-74],357,0.60023202,12.52743227
EU,Europe,ITA,Italy,2000,Female,Age80_84,[80-84],51,0.12297157,7.63262814
EU,Europe,ITA,Italy,2000,Female,Age85_over,[85+],54,0.04367766,6.49207006
EU,Europe,IRL,Ireland,2009,Male,Age80_84,[80-84],1,0.04017678,3.86353978
AS,Asia,ISR,Israel,2000,All,Age75_79,[75-79],27,0.4506008,19.97854157
AS,Asia,ISR,Israel,2000,All,Age85_over,[85+],16,0.15249714,24.47793162
AS,Asia,ISR,Israel,2000,Male,Age60_64,[60-64],11,0.93220339,11.27488161
AS,Asia,ISR,Israel,2000,Male,Age85_over,[85+],14,0.32095369,55.30317993
AS,Asia,ISR,Israel,2000,Female,Age80_84,[80-84],1,0.03396739,2.44917952
AS,Asia,ISR,Israel,2001,All,Age80_84,[80-84],14,0.25044723,18.47453154
AS,Asia,ISR,Israel,2001,Male,Age65_69,[65-69],13,0.76515597,15.63749872
AS,Asia,ISR,Israel,2001,Female,Age60_64,[60-64],3,0.39525692,2.6398226
AS,Asia,ISR,Israel,2001,Female,Age85_over,[85+],5,0.08417508,12.27054089
AS,Asia,ISR,Israel,2002,All,Age60_64,[60-64],12,0.65181966,5.78714867
AS,Asia,ISR,Israel,2002,Male,Age70_74,[70-74],11,0.46988466,15.34180852
AS,Asia,ISR,Israel,2002,Male,Age80_84,[80-84],11,0.40500736,31.19284266
AS,Asia,ISR,Israel,2002,Female,Age65_69,[65-69],4,0.34305317,3.81406436
AS,Asia,ISR,Israel,2003,All,Age65_69,[65-69],24,0.83945435,12.11992667
AS,Asia,ISR,Israel,2003,All,Age75_79,[75-79],11,0.18382353,7.72987597
AS,Asia,ISR,Israel,2003,Male,Age75_79,[75-79],7,0.23648649,12.2007547
AS,Asia,ISR,Israel,2003,Male,Age85_over,[85+],12,0.28129395,48.8480013
AS,Asia,ISR,Israel,2003,Female,Age70_74,[70-74],5,0.26766595,5.34242257
AS,Asia,ISR,Israel,2003,Female,Age80_84,[80-84],2,0.05832604,3.71250371
AS,Asia,ISR,Israel,2004,All,Age70_74,[70-74],12,0.30487805,7.25312186
AS,Asia,ISR,Israel,2004,All,Age80_84,[80-84],23,0.34272091,23.1686679
AS,Asia,ISR,Israel,2004,Female,Age85_over,[85+],5,0.07802747,12.28108958
AS,Asia,ISR,Israel,2005,All,Age85_over,[85+],23,0.20157756,33.20268797
AS,Asia,ISR,Israel,2006,All,Age70_74,[70-74],16,0.42072048,9.40462825
AS,Asia,ISR,Israel,2006,All,Age60_64,[60-64],15,0.89285714,6.7643743
AS,Asia,ISR,Israel,2006,Male,Age80_84,[80-84],9,0.29315961,21.49253731
AS,Asia,ISR,Israel,2006,Male,Age70_74,[70-74],12,0.58565154,16.02671119
EU,Europe,ITA,Italy,2000,Female,Age65_69,[65-69],86,0.54738718,5.12030026
EU,Europe,ITA,Italy,2001,Male,Age85_over,[85+],173,0.26510972,46.67324948
EU,Europe,ITA,Italy,2002,All,Age65_69,[65-69],317,0.76112272,10.25272482
EU,Europe,ITA,Italy,2002,Female,Age70_74,[70-74],77,0.31797159,4.87011498
EU,Europe,ITA,Italy,2003,Male,Age85_over,[85+],151,0.22829324,44.16431465
EU,Europe,ITA,Italy,2003,Female,Age70_74,[70-74],78,0.316777,4.91802659
EU,Europe,ITA,Italy,2003,Female,Age80_84,[80-84],56,0.10116886,5.6933655
EU,Europe,ITA,Italy,2004,All,Age80_84,[80-84],294,0.27854889,17.62060676
EU,Europe,ITA,Italy,2004,Male,Age65_69,[65-69],213,0.82494191,14.2308715
EU,Europe,ITA,Italy,2004,Female,Age85_over,[85+],37,0.03230087,4.71970682
EU,Europe,ITA,Italy,2005,All,Age60_64,[60-64],283,1.13445041,8.80795392
EU,Europe,ITA,Italy,2005,All,Age85_over,[85+],173,0.0909765,14.96814295
EU,Europe,ITA,Italy,2005,Male,Age70_74,[70-74],236,0.64470305,18.51652796
EU,Europe,ITA,Italy,2005,Male,Age60_64,[60-64],201,1.2244152,13.03059987
EU,Europe,ITA,Italy,2006,Male,Age85_over,[85+],153,0.23734545,40.52164333
EU,Europe,ITA,Italy,2006,Female,Age60_64,[60-64],77,0.9269291,4.60142268
EU,Europe,ITA,Italy,2006,Female,Age70_74,[70-74],62,0.29020783,3.92855853
EU,Europe,ITA,Italy,2007,All,Age80_84,[80-84],252,0.226011,13.89818039
EU,Europe,ITA,Italy,2001,All,Age75_79,[75-79],328,0.36407632,14.50786278
EU,Europe,ITA,Italy,2002,Female,Age80_84,[80-84],62,0.13268844,7.12031904
AS,Asia,ISR,Israel,2012,Male,Age70_74,[70-74],15,0.70888469,17.66698462
AS,Asia,ISR,Israel,2012,Male,Age75_79,[75-79],11,0.40545522,16.17273038
AS,Asia,ISR,Israel,2012,Male,Age80_84,[80-84],10,0.30618494,21.64324624
AS,Asia,ISR,Israel,2013,Female,Age75_79,[75-79],3,0.12195122,3.23711676
AS,Asia,ISR,Israel,2012,Male,Age85_over,[85+],12,0.20370056,29.55796346
AS,Asia,ISR,Israel,2013,Female,Age85_over,[85+],3,0.03286951,4.28442375
AS,Asia,ISR,Israel,2014,All,Age80_84,[80-84],12,0.17796233,10.34379553
AS,Asia,ISR,Israel,2014,All,Age85_over,[85+],21,0.13350286,18.18075348
AS,Asia,ISR,Israel,2011,Male,Age60_64,[60-64],28,1.82648402,17.1681188
AS,Asia,ISR,Israel,2011,Male,Age65_69,[65-69],15,1.04094379,14.63800221
AS,Asia,ISR,Israel,2011,Male,Age70_74,[70-74],13,0.63600783,14.94287225
AS,Asia,ISR,Israel,2011,Male,Age75_79,[75-79],14,0.53475936,21.41458639
AS,Asia,ISR,Israel,2006,All,Age75_79,[75-79],19,0.34997237,13.3966029
AS,Asia,ISR,Israel,2006,All,Age80_84,[80-84],12,0.17023691,11.13079613
AS,Asia,ISR,Israel,2006,All,Age85_over,[85+],4,0.03467106,5.46575024
AS,Asia,ISR,Israel,2005,All,Age60_64,[60-64],11,0.63145809,5.38477919
AS,Asia,ISR,Israel,2005,All,Age65_69,[65-69],10,0.36403349,4.86016102
AS,Asia,ISR,Israel,2005,All,Age70_74,[70-74],20,0.52287582,12.02660285
AS,Asia,ISR,Israel,2005,All,Age75_79,[75-79],17,0.30270655,11.98550459
EU,Europe,ITA,Italy,2001,All,Age80_84,[80-84],179,0.22600439,15.8347244
EU,Europe,ITA,Italy,2001,All,Age85_over,[85+],231,0.1218663,18.71948966
EU,Europe,ITA,Italy,2001,Female,Age60_64,[60-64],97,0.97752696,5.39173153
EU,Europe,ITA,Italy,2001,Female,Age65_69,[65-69],94,0.61671697,5.65295204
EU,Europe,ITA,Italy,2001,Female,Age70_74,[70-74],91,0.3654325,5.8123604
AS,Asia,ISR,Israel,2005,Male,Age60_64,[60-64],9,0.84427767,9.28835704
AS,Asia,ISR,Israel,2005,Male,Age70_74,[70-74],14,0.66256507,19.17624337
AS,Asia,ISR,Israel,2005,Female,Age65_69,[65-69],4,0.34904014,3.57044032
AS,Asia,ISR,Israel,2006,All,Age65_69,[65-69],13,0.48798799,6.3528055
AS,Asia,ISR,Israel,2006,Male,Age75_79,[75-79],13,0.47358834,22.02158115
AS,Asia,ISR,Israel,2006,Male,Age85_over,[85+],0,0,0
AS,Asia,ISR,Israel,2006,Female,Age60_64,[60-64],4,0.60882801,3.44017958
AS,Asia,ISR,Israel,2006,Female,Age70_74,[70-74],4,0.22805017,4.19929872
AS,Asia,ISR,Israel,2007,All,Age70_74,[70-74],12,0.30785018,6.79424754
AS,Asia,ISR,Israel,2007,All,Age80_84,[80-84],15,0.2027301,13.69300288
AS,Asia,ISR,Israel,2007,Male,Age80_84,[80-84],12,0.37535189,28.41245413
AS,Asia,ISR,Israel,2007,Female,Age75_79,[75-79],1,0.03675119,1.21075636
AS,Asia,ISR,Israel,2007,Female,Age85_over,[85+],3,0.04080522,6.39427073
AS,Asia,ISR,Israel,2008,All,Age75_79,[75-79],19,0.35801771,13.28439084
AS,Asia,ISR,Israel,2008,All,Age85_over,[85+],18,0.14416146,21.68256722
AS,Asia,ISR,Israel,2008,Male,Age60_64,[60-64],12,0.98280098,8.97894438
AS,Asia,ISR,Israel,2008,Female,Age80_84,[80-84],3,0.07620015,4.44912426
AS,Asia,ISR,Israel,2009,Male,Age65_69,[65-69],11,0.82089552,12.22127168
AS,Asia,ISR,Israel,2009,Male,Age75_79,[75-79],8,0.31007752,12.87436232
AS,Asia,ISR,Israel,2009,Female,Age60_64,[60-64],8,0.94228504,4.94942308
AS,Asia,ISR,Israel,2010,All,Age60_64,[60-64],36,1.57894737,10.93729588
AS,Asia,ISR,Israel,2010,All,Age70_74,[70-74],26,0.70902645,13.44746438
AS,Asia,ISR,Israel,2010,Male,Age70_74,[70-74],19,0.92188258,21.91085741
AS,Asia,ISR,Israel,2010,Male,Age80_84,[80-84],9,0.2878158,20.23745278
EU,Europe,ITA,Italy,2001,Male,Age60_64,[60-64],236,1.23109025,14.3168352
EU,Europe,ITA,Italy,2001,Male,Age65_69,[65-69],225,0.80949811,15.73911955
EU,Europe,ITA,Italy,2001,Male,Age70_74,[70-74],250,0.6288359,20.59002784
EU,Europe,ITA,Italy,2001,Male,Age75_79,[75-79],244,0.49463804,27.17684889
EU,Europe,ITA,Italy,2004,Female,Age75_79,[75-79],82,0.22338455,5.92032114
EU,Europe,ITA,Italy,2005,All,Age80_84,[80-84],230,0.20553331,13.17421931
EU,Europe,ITA,Italy,2005,All,Age65_69,[65-69],303,0.76260948,9.27382861
EU,Europe,ITA,Italy,2005,All,Age70_74,[70-74],315,0.53435115,11.02804484
AS,Asia,ISR,Israel,2006,Male,Age60_64,[60-64],11,1.07526882,10.42881387
AS,Asia,ISR,Israel,2006,Male,Age65_69,[65-69],12,0.76481836,12.83106829
EU,Europe,ITA,Italy,2004,Female,Age60_64,[60-64],64,0.71540353,3.70105214
EU,Europe,ITA,Italy,2005,All,Age75_79,[75-79],299,0.34872871,12.5194596
EU,Europe,ITA,Italy,2004,Female,Age65_69,[65-69],75,0.53449259,4.40651059
EU,Europe,ITA,Italy,2004,Female,Age70_74,[70-74],85,0.37643933,5.36362202
EU,Europe,ITA,Italy,2005,Male,Age80_84,[80-84],173,0.32498638,27.79616574
EU,Europe,ITA,Italy,2005,Male,Age85_over,[85+],120,0.18933119,35.40794377
EU,Europe,ITA,Italy,2007,All,Age85_over,[85+],201,0.09796849,14.48089243
EU,Europe,ITA,Italy,2006,Female,Age80_84,[80-84],49,0.08547009,4.3224399
EU,Europe,ITA,Italy,2006,Female,Age85_over,[85+],38,0.03014055,4.1460184
EU,Europe,ITA,Italy,2011,All,Age60_64,[60-64],335,1.29809742,8.93944792
EU,Europe,ITA,Italy,2011,Male,Age65_69,[65-69],224,1.03282921,15.34964644
EU,Europe,ITA,Italy,2012,All,Age70_74,[70-74],328,0.60874891,10.6718551
EU,Europe,ITA,Italy,2012,All,Age75_79,[75-79],318,0.40505426,12.5919998
EU,Europe,ITA,Italy,2005,Female,Age70_74,[70-74],79,0.35356248,4.9942566
EU,Europe,ITA,Italy,2003,All,Age65_69,[65-69],310,0.74128984,9.86449054
EU,Europe,ITA,Italy,2005,Female,Age65_69,[65-69],100,0.7033338,5.76540675
EU,Europe,ITA,Italy,2006,All,Age65_69,[65-69],282,0.73058888,8.49834923
EU,Europe,ITA,Italy,2001,Female,Age80_84,[80-84],36,0.08571837,4.97429945
EU,Europe,ITA,Italy,2003,All,Age75_79,[75-79],347,0.3787052,14.89012845
EU,Europe,ITA,Italy,2010,Male,Age70_74,[70-74],234,0.69896649,16.70247468
EU,Europe,ITA,Italy,2010,Male,Age80_84,[80-84],202,0.36345316,27.83285407
EU,Europe,ITA,Italy,2007,All,Age70_74,[70-74],310,0.56393371,10.77140269
EU,Europe,ITA,Italy,2001,All,Age65_69,[65-69],319,0.74122267,10.31558912
EU,Europe,ITA,Italy,2006,Male,Age75_79,[75-79],245,0.51866122,24.27571665
AS,Asia,ISR,Israel,2005,All,Age80_84,[80-84],18,0.25481314,17.26146809
EU,Europe,ITA,Italy,2010,Female,Age65_69,[65-69],60,0.4957039,3.66014348
EU,Europe,ITA,Italy,2010,Female,Age75_79,[75-79],59,0.17137712,4.05925689
EU,Europe,ITA,Italy,2000,All,Age85_over,[85+],260,0.13769436,21.83374943
EU,Europe,ITA,Italy,2011,All,Age85_over,[85+],216,0.09026478,12.93848589
EU,Europe,ITA,Italy,2011,Male,Age60_64,[60-64],249,1.5048045,13.77052444
EU,Europe,ITA,Italy,2011,Male,Age85_over,[85+],172,0.20481311,34.11906363
EU,Europe,ITA,Italy,2000,All,Age75_79,[75-79],330,0.36238648,14.72290818
